NAME,Geography,year,month,tot_evic
40143006906,Tract,2022,6,2
40143006906,Tract,2022,7,4
40143006906,Tract,2022,8,1
40143006906,Tract,2022,9,4
40143006906,Tract,2022,11,2
40143006906,Tract,2022,12,4
40143006906,Tract,2023,1,2
40143006906,Tract,2023,2,1
40143006906,Tract,2023,4,3
40143006907,Tract,2018,1,16
40143006907,Tract,2018,2,10
40143006907,Tract,2018,3,10
40143006907,Tract,2018,4,17
40143006907,Tract,2018,5,12
40143006907,Tract,2018,6,9
40143006907,Tract,2018,7,11
40143006907,Tract,2018,8,8
40143006907,Tract,2018,9,10
40143006907,Tract,2018,10,4
40143006907,Tract,2018,11,9
40143006907,Tract,2018,12,4
40143006907,Tract,2019,1,6
40143006907,Tract,2019,2,11
40143006907,Tract,2019,3,6
40143006907,Tract,2019,4,7
40143006907,Tract,2019,5,14
40143006907,Tract,2019,6,20
40143006907,Tract,2019,7,20
40143006907,Tract,2019,8,10
40143006907,Tract,2019,9,7
40143006907,Tract,2019,10,16
40143006907,Tract,2019,11,16
40143006907,Tract,2019,12,2
40143006907,Tract,2020,1,12
40143006907,Tract,2020,2,10
40143006907,Tract,2020,3,8
40143006907,Tract,2020,6,2
40143006907,Tract,2020,8,9
40143006907,Tract,2021,1,5
40143006907,Tract,2021,2,2
40143006907,Tract,2021,3,1
40143006907,Tract,2021,4,3
40143006907,Tract,2021,5,2
40143006907,Tract,2022,1,3
40143006907,Tract,2022,2,8
40143006907,Tract,2022,3,13
40143006907,Tract,2022,4,6
40143006907,Tract,2022,5,6
40143006907,Tract,2022,6,12
40143006907,Tract,2022,7,7
40143006907,Tract,2022,8,9
40143006907,Tract,2022,9,2
40143006907,Tract,2022,10,2
40143006907,Tract,2022,11,9
40143006907,Tract,2022,12,11
40143006907,Tract,2023,1,7
40143006907,Tract,2023,2,7
40143006907,Tract,2023,3,11
40143006907,Tract,2023,4,3
40143007000,Tract,2018,1,13
40143007000,Tract,2018,2,9
40143007000,Tract,2018,3,13
40143007000,Tract,2018,4,32
40143007000,Tract,2018,5,13
40143007000,Tract,2018,6,14
40143007000,Tract,2018,7,8
40143007000,Tract,2018,8,8
40143007000,Tract,2018,9,18
40143007000,Tract,2018,10,14
40143007000,Tract,2018,11,10
40143007000,Tract,2018,12,11
40143007000,Tract,2019,1,14
40143007000,Tract,2019,2,21
40143007000,Tract,2019,3,7
40143007000,Tract,2019,4,17
40143007000,Tract,2019,5,38
40143007000,Tract,2019,6,40
40143007000,Tract,2019,7,33
40143007000,Tract,2019,8,16
40143007000,Tract,2019,9,27
40143007000,Tract,2019,10,44
40143007000,Tract,2019,11,48
40143007000,Tract,2019,12,10
40143007000,Tract,2020,1,41
40143007000,Tract,2020,2,32
40143007000,Tract,2020,3,32
40143007000,Tract,2020,4,3
40143007000,Tract,2020,5,2
40143007000,Tract,2020,6,10
40143007000,Tract,2020,7,11
40143007000,Tract,2020,8,18
40143007000,Tract,2020,9,12
40143007000,Tract,2020,10,15
40143007000,Tract,2020,11,14
40143007000,Tract,2020,12,6
40143007000,Tract,2021,1,7
40143007000,Tract,2021,2,10
40143007000,Tract,2021,3,12
40143007000,Tract,2021,4,5
40143007000,Tract,2021,5,5
40143007000,Tract,2021,6,3
40143007000,Tract,2022,1,21
40143007000,Tract,2022,2,9
40143007000,Tract,2022,3,19
40143007000,Tract,2022,4,18
40143007000,Tract,2022,5,10
40143007000,Tract,2022,6,13
40143007000,Tract,2022,7,18
40143007000,Tract,2022,8,13
40143007000,Tract,2022,9,11
40143007000,Tract,2022,10,15
40143007000,Tract,2022,11,11
40143007000,Tract,2022,12,11
40143007000,Tract,2023,1,20
40143007000,Tract,2023,2,9
40143007000,Tract,2023,3,5
40143007000,Tract,2023,4,16
40143007101,Tract,2018,1,16
40143007101,Tract,2018,2,9
40143007101,Tract,2018,3,8
40143007101,Tract,2018,4,8
40143007101,Tract,2018,5,20
40143007101,Tract,2018,6,17
40143007101,Tract,2018,7,22
40143007101,Tract,2018,8,22
40143007101,Tract,2018,9,8
40143007101,Tract,2018,10,26
40143007101,Tract,2018,11,28
40143007101,Tract,2018,12,9
40143007101,Tract,2019,1,20
40143007101,Tract,2019,2,19
40143007101,Tract,2019,3,18
40143007101,Tract,2019,4,34
40143007101,Tract,2019,5,40
40143007101,Tract,2019,6,32
40143007101,Tract,2019,7,27
40143007101,Tract,2019,8,21
40143007101,Tract,2019,9,20
40143007101,Tract,2019,10,30
40143007101,Tract,2019,11,23
40143007101,Tract,2019,12,22
40143007101,Tract,2020,1,47
40143007101,Tract,2020,2,25
40143007101,Tract,2020,3,12
40143007101,Tract,2020,4,5
40143007101,Tract,2020,5,16
40143007101,Tract,2020,6,7
40143007101,Tract,2020,7,25
40143007101,Tract,2020,8,33
40143007101,Tract,2020,9,9
40143007101,Tract,2020,10,20
40143007101,Tract,2020,11,13
40143007101,Tract,2020,12,29
40143007101,Tract,2021,1,14
40143007101,Tract,2021,2,18
40143007101,Tract,2021,3,25
40143007101,Tract,2021,4,8
40143007101,Tract,2021,5,8
40143007101,Tract,2021,6,1
40143007101,Tract,2022,1,35
40143007101,Tract,2022,2,27
40143007101,Tract,2022,3,17
40143007101,Tract,2022,4,17
40143007101,Tract,2022,5,19
40143007101,Tract,2022,6,7
40143007101,Tract,2022,7,25
40143007101,Tract,2022,8,13
40143007101,Tract,2022,9,11
40143007101,Tract,2022,10,19
40143007101,Tract,2022,11,11
40143007101,Tract,2022,12,15
40143007101,Tract,2023,1,29
40143007101,Tract,2023,2,24
40143007101,Tract,2023,3,26
40143007101,Tract,2023,4,16
40143007102,Tract,2018,1,1
40143007102,Tract,2018,2,3
40143007102,Tract,2018,3,5
40143007102,Tract,2018,4,2
40143007102,Tract,2018,5,8
40143007102,Tract,2018,6,6
40143007102,Tract,2018,8,8
40143007102,Tract,2018,9,6
40143007102,Tract,2018,10,9
40143007102,Tract,2018,11,3
40143007102,Tract,2018,12,6
40143007102,Tract,2019,1,15
40143007102,Tract,2019,2,17
40143007102,Tract,2019,3,11
40143007102,Tract,2019,4,7
40143007102,Tract,2019,5,5
40143007102,Tract,2019,6,10
40143007102,Tract,2019,7,12
40143007102,Tract,2019,8,7
40143007102,Tract,2019,9,7
40143007102,Tract,2019,10,7
40143007102,Tract,2019,11,6
40143007102,Tract,2019,12,14
40143007102,Tract,2020,1,22
40143007102,Tract,2020,2,6
40143007102,Tract,2020,3,12
40143007102,Tract,2020,5,1
40143007102,Tract,2020,6,1
40143007102,Tract,2020,7,19
40143007102,Tract,2020,8,40
40143007102,Tract,2020,9,15
40143007102,Tract,2020,10,6
40143007102,Tract,2020,11,5
40143007102,Tract,2020,12,15
40143007102,Tract,2021,1,19
40143007102,Tract,2021,2,10
40143007102,Tract,2021,3,7
40143007102,Tract,2021,4,12
40143007102,Tract,2021,6,5
40143007102,Tract,2022,1,31
40143007102,Tract,2022,2,24
40143007102,Tract,2022,3,36
40143007102,Tract,2022,4,58
40143007102,Tract,2022,5,19
40143007102,Tract,2022,6,59
40143007102,Tract,2022,7,38
40143007102,Tract,2022,8,32
40143007102,Tract,2022,9,20
40143007102,Tract,2022,10,28
40143007102,Tract,2022,11,20
40143007102,Tract,2022,12,35
40143007102,Tract,2023,1,26
40143007102,Tract,2023,2,5
40143007102,Tract,2023,3,23
40143007102,Tract,2023,4,32
40143007200,Tract,2018,7,1
40143007200,Tract,2019,2,3
40143007200,Tract,2019,3,1
40143007200,Tract,2019,4,1
40143007200,Tract,2019,5,1
40143007200,Tract,2019,6,1
40143007200,Tract,2019,9,7
40143007200,Tract,2020,1,7
40143007200,Tract,2020,5,4
40143007200,Tract,2020,7,2
40143007200,Tract,2020,8,2
40143007200,Tract,2020,9,2
40143007200,Tract,2020,11,2
40143007200,Tract,2020,12,8
40143007200,Tract,2021,1,6
40143007200,Tract,2021,2,3
40143007200,Tract,2021,3,10
40143007200,Tract,2021,4,5
40143007200,Tract,2022,2,5
40143007200,Tract,2022,3,4
40143007200,Tract,2022,4,1
40143007200,Tract,2022,5,5
40143007200,Tract,2022,7,6
40143007200,Tract,2022,8,11
40143007200,Tract,2022,9,3
40143007200,Tract,2022,10,4
40143007200,Tract,2022,11,1
40143007200,Tract,2022,12,4
40143007200,Tract,2023,1,4
40143007200,Tract,2023,3,4
40143007200,Tract,2023,4,3
40143007304,Tract,2018,1,7
40143007304,Tract,2018,2,2
40143007304,Tract,2018,3,3
40143007304,Tract,2018,4,6
40143007304,Tract,2018,6,8
40143007304,Tract,2018,7,2
40143007304,Tract,2018,8,12
40143007304,Tract,2018,9,7
40143007304,Tract,2018,10,5
40143007304,Tract,2018,11,9
40143007304,Tract,2018,12,4
40143007304,Tract,2019,1,4
40143007304,Tract,2019,2,9
40143007304,Tract,2019,3,3
40143007304,Tract,2019,4,4
40143007304,Tract,2019,5,18
40143007304,Tract,2019,6,16
40143007304,Tract,2019,7,6
40143007304,Tract,2019,9,14
40143007304,Tract,2020,1,6
40143007304,Tract,2020,2,44
40143007304,Tract,2020,3,1
40143007304,Tract,2020,6,2
40143007304,Tract,2020,8,2
40143007304,Tract,2020,9,63
40143007304,Tract,2020,10,6
40143007304,Tract,2020,12,54
40143007304,Tract,2021,1,13
40143007304,Tract,2021,2,15
40143007304,Tract,2021,3,35
40143007304,Tract,2021,4,30
40143007304,Tract,2021,6,22
40143007304,Tract,2022,1,2
40143007304,Tract,2022,2,3
40143007304,Tract,2022,3,8
40143007304,Tract,2022,4,12
40143007304,Tract,2022,5,12
40143007304,Tract,2022,6,12
40143007304,Tract,2022,7,34
40143007304,Tract,2022,8,17
40143007304,Tract,2022,9,8
40143007304,Tract,2022,10,8
40143007304,Tract,2022,11,14
40143007304,Tract,2022,12,15
40143007304,Tract,2023,1,5
40143007304,Tract,2023,2,14
40143007304,Tract,2023,3,13
40143007304,Tract,2023,4,1
40143007306,Tract,2018,1,1
40143007306,Tract,2018,2,2
40143007306,Tract,2018,4,2
40143007306,Tract,2018,9,1
40143007306,Tract,2018,10,3
40143007306,Tract,2018,11,2
40143007306,Tract,2018,12,4
40143007306,Tract,2019,1,8
40143007306,Tract,2019,2,4
40143007306,Tract,2019,3,5
40143007306,Tract,2019,4,6
40143007306,Tract,2019,5,6
40143007306,Tract,2019,6,4
40143007306,Tract,2019,7,5
40143007306,Tract,2019,8,2
40143007306,Tract,2019,9,7
40143007306,Tract,2019,10,3
40143007306,Tract,2019,12,1
40143007306,Tract,2020,1,9
40143007306,Tract,2020,2,6
40143007306,Tract,2020,3,3
40143007306,Tract,2020,5,2
40143007306,Tract,2020,6,1
40143007306,Tract,2020,7,11
40143007306,Tract,2020,8,7
40143007306,Tract,2020,10,4
40143007306,Tract,2020,11,4
40143007306,Tract,2020,12,10
40143007306,Tract,2021,1,13
40143007306,Tract,2021,2,4
40143007306,Tract,2021,3,1
40143007306,Tract,2021,4,4
40143007306,Tract,2021,5,2
40143007306,Tract,2022,1,9
40143007306,Tract,2022,2,8
40143007306,Tract,2022,3,6
40143007306,Tract,2022,4,17
40143007306,Tract,2022,5,6
40143007306,Tract,2022,6,10
40143007306,Tract,2022,7,6
40143007306,Tract,2022,8,12
40143007306,Tract,2022,9,6
40143007306,Tract,2022,10,13
40143007306,Tract,2022,11,9
40143007306,Tract,2022,12,5
40143007306,Tract,2023,1,17
40143007306,Tract,2023,2,15
40143007306,Tract,2023,3,11
40143007306,Tract,2023,4,20
40143007308,Tract,2019,4,1
40143007308,Tract,2019,5,5
40143007308,Tract,2019,7,1
40143007308,Tract,2019,8,1
40143007308,Tract,2020,1,1
40143007308,Tract,2020,2,5
40143007308,Tract,2020,3,3
40143007308,Tract,2020,4,2
40143007308,Tract,2020,5,1
40143007308,Tract,2020,6,2
40143007308,Tract,2020,7,4
40143007308,Tract,2020,8,3
40143007308,Tract,2020,10,3
40143007308,Tract,2020,11,1
40143007308,Tract,2020,12,2
40143007308,Tract,2021,1,3
40143007308,Tract,2021,2,3
40143007308,Tract,2021,3,7
40143007308,Tract,2021,4,1
40143007308,Tract,2022,1,2
40143007308,Tract,2022,2,2
40143007308,Tract,2022,5,14
40143007308,Tract,2022,6,1
40143007308,Tract,2022,7,3
40143007308,Tract,2022,8,5
40143007308,Tract,2022,9,7
40143007308,Tract,2022,10,1
40143007308,Tract,2022,11,4
40143007308,Tract,2022,12,2
40143007308,Tract,2023,1,8
40143007308,Tract,2023,2,1
40143007308,Tract,2023,3,1
40143007308,Tract,2023,4,3
40143007309,Tract,2020,3,1
40143007309,Tract,2020,7,4
40143007309,Tract,2021,3,1
40143007309,Tract,2022,5,1
40143007309,Tract,2022,6,1
40143007309,Tract,2022,11,2
40143007309,Tract,2022,12,2
40143007309,Tract,2023,2,2
40143007309,Tract,2023,3,2
40143007309,Tract,2023,4,1
40143007310,Tract,2019,1,1
40143007310,Tract,2019,2,1
40143007310,Tract,2019,3,1
40143007310,Tract,2019,6,1
40143007310,Tract,2019,7,1
40143007310,Tract,2020,3,1
40143007310,Tract,2020,7,4
40143007310,Tract,2020,8,2
40143007310,Tract,2020,10,1
40143007310,Tract,2020,11,3
40143007310,Tract,2021,1,3
40143007310,Tract,2022,3,1
40143007310,Tract,2022,5,2
40143007310,Tract,2022,6,2
40143007310,Tract,2022,7,5
40143007310,Tract,2022,8,1
40143007310,Tract,2022,9,1
40143007310,Tract,2022,10,2
40143007310,Tract,2022,12,5
40143007310,Tract,2023,1,3
40143007310,Tract,2023,2,4
40143007310,Tract,2023,3,2
40143007311,Tract,2018,1,2
40143007311,Tract,2018,4,1
40143007311,Tract,2018,5,2
40143007311,Tract,2018,6,2
40143007311,Tract,2018,7,3
40143007311,Tract,2018,8,4
40143007311,Tract,2018,9,2
40143007311,Tract,2018,10,2
40143007311,Tract,2018,11,1
40143007311,Tract,2019,2,2
40143007311,Tract,2019,4,4
40143007311,Tract,2019,5,4
40143007311,Tract,2019,6,7
40143007311,Tract,2019,7,13
40143007311,Tract,2019,9,3
40143007311,Tract,2019,12,7
40143007311,Tract,2020,1,5
40143007311,Tract,2020,2,3
40143007311,Tract,2020,3,4
40143007311,Tract,2020,6,4
40143007311,Tract,2020,9,3
40143007311,Tract,2020,10,1
40143007311,Tract,2020,11,1
40143007311,Tract,2020,12,1
40143007311,Tract,2021,4,1
40143007311,Tract,2021,5,2
40143007311,Tract,2022,1,3
40143007311,Tract,2022,2,2
40143007311,Tract,2022,3,4
40143007311,Tract,2022,4,1
40143007311,Tract,2022,5,12
40143007311,Tract,2022,6,1
40143007311,Tract,2022,7,3
40143007311,Tract,2022,8,7
40143007311,Tract,2022,9,4
40143007311,Tract,2022,10,4
40143007311,Tract,2022,11,1
40143007311,Tract,2022,12,12
40143007311,Tract,2023,1,7
40143007311,Tract,2023,2,3
40143007311,Tract,2023,3,9
40143007311,Tract,2023,4,3
40143007312,Tract,2018,1,5
40143007312,Tract,2018,2,6
40143007312,Tract,2018,3,8
40143007312,Tract,2018,4,9
40143007312,Tract,2018,5,11
40143007312,Tract,2018,6,9
40143007312,Tract,2018,7,15
40143007312,Tract,2018,8,20
40143007312,Tract,2018,9,13
40143007312,Tract,2018,10,10
40143007312,Tract,2018,11,19
40143007312,Tract,2018,12,22
40143007312,Tract,2019,1,19
40143007312,Tract,2019,2,12
40143007312,Tract,2019,3,15
40143007312,Tract,2019,4,11
40143007312,Tract,2019,5,16
40143007312,Tract,2019,6,23
40143007312,Tract,2019,7,22
40143007312,Tract,2019,8,28
40143007312,Tract,2019,9,25
40143007312,Tract,2019,10,29
40143007312,Tract,2019,11,21
40143007312,Tract,2019,12,25
40143007312,Tract,2020,1,38
40143007312,Tract,2020,2,19
40143007312,Tract,2020,3,16
40143007312,Tract,2020,5,6
40143007312,Tract,2020,6,12
40143007312,Tract,2020,7,11
40143007312,Tract,2020,8,17
40143007312,Tract,2020,9,13
40143007312,Tract,2020,10,13
40143007312,Tract,2020,11,19
40143007312,Tract,2020,12,29
40143007312,Tract,2021,1,13
40143007312,Tract,2021,2,9
40143007312,Tract,2021,3,15
40143007312,Tract,2021,4,13
40143007312,Tract,2021,5,11
40143007312,Tract,2021,6,2
40143007312,Tract,2022,1,33
40143007312,Tract,2022,2,17
40143007312,Tract,2022,3,26
40143007312,Tract,2022,4,22
40143007312,Tract,2022,5,38
40143007312,Tract,2022,6,42
40143007312,Tract,2022,7,37
40143007312,Tract,2022,8,3
40143007312,Tract,2022,9,11
40143007312,Tract,2022,10,31
40143007312,Tract,2022,11,28
40143007312,Tract,2022,12,21
40143007312,Tract,2023,1,18
40143007312,Tract,2023,2,7
40143007312,Tract,2023,3,29
40143007312,Tract,2023,4,18
40143007313,Tract,2018,1,4
40143007313,Tract,2018,2,3
40143007313,Tract,2018,3,1
40143007313,Tract,2018,4,2
40143007313,Tract,2018,5,4
40143007313,Tract,2018,6,2
40143007313,Tract,2018,7,1
40143007313,Tract,2018,8,4
40143007313,Tract,2018,9,2
40143007313,Tract,2018,10,7
40143007313,Tract,2018,11,8
40143007313,Tract,2018,12,3
40143007313,Tract,2019,1,5
40143007313,Tract,2019,2,6
40143007313,Tract,2019,3,10
40143007313,Tract,2019,4,1
40143007313,Tract,2019,5,13
40143007313,Tract,2019,6,4
40143007313,Tract,2019,7,9
40143007313,Tract,2019,8,3
40143007313,Tract,2019,9,11
40143007313,Tract,2019,10,9
40143007313,Tract,2019,11,7
40143007313,Tract,2020,1,9
40143007313,Tract,2020,3,4
40143007313,Tract,2020,4,4
40143007313,Tract,2020,8,2
40143007313,Tract,2020,9,4
40143007313,Tract,2020,10,7
40143007313,Tract,2020,11,2
40143007313,Tract,2020,12,3
40143007313,Tract,2021,1,6
40143007313,Tract,2021,2,3
40143007313,Tract,2021,3,1
40143007313,Tract,2021,4,2
40143007313,Tract,2021,5,1
40143007313,Tract,2021,6,2
40143007313,Tract,2022,1,2
40143007313,Tract,2022,2,4
40143007313,Tract,2022,3,4
40143007313,Tract,2022,4,1
40143007313,Tract,2022,5,1
40143007313,Tract,2022,6,2
40143007313,Tract,2022,8,2
40143007313,Tract,2022,9,3
40143007313,Tract,2022,10,3
40143007313,Tract,2022,11,2
40143007313,Tract,2022,12,13
40143007313,Tract,2023,2,8
40143007313,Tract,2023,3,3
40143007314,Tract,2018,1,18
40143007314,Tract,2018,2,16
40143007314,Tract,2018,3,7
40143007314,Tract,2018,4,11
40143007314,Tract,2018,5,21
40143007314,Tract,2018,6,13
40143007314,Tract,2018,7,23
40143007314,Tract,2018,8,14
40143007314,Tract,2018,9,13
40143007314,Tract,2018,10,10
40143007314,Tract,2018,11,11
40143007314,Tract,2018,12,14
40143007314,Tract,2019,1,20
40143007314,Tract,2019,2,24
40143007314,Tract,2019,3,27
40143007314,Tract,2019,4,13
40143007314,Tract,2019,5,22
40143007314,Tract,2019,6,19
40143007314,Tract,2019,7,64
40143007314,Tract,2019,8,39
40143007314,Tract,2019,9,32
40143007314,Tract,2019,10,29
40143007314,Tract,2019,11,53
40143007314,Tract,2019,12,43
40143007314,Tract,2020,1,21
40143007314,Tract,2020,2,38
40143007314,Tract,2020,3,31
40143007314,Tract,2020,6,18
40143007314,Tract,2020,7,14
40143007314,Tract,2020,9,36
40143007314,Tract,2020,10,11
40143007314,Tract,2020,11,30
40143007314,Tract,2020,12,45
40143007314,Tract,2021,1,13
40143007314,Tract,2021,2,11
40143007314,Tract,2021,3,28
40143007314,Tract,2021,4,17
40143007314,Tract,2021,5,21
40143007314,Tract,2021,6,1
40143007314,Tract,2022,1,34
40143007314,Tract,2022,2,89
40143007314,Tract,2022,3,30
40143007314,Tract,2022,4,38
40143007314,Tract,2022,5,37
40143007314,Tract,2022,6,39
40143007314,Tract,2022,7,33
40143007314,Tract,2022,8,41
40143007314,Tract,2022,9,40
40143007314,Tract,2022,10,24
40143007314,Tract,2022,11,30
40143007314,Tract,2022,12,42
40143007314,Tract,2023,1,34
40143007314,Tract,2023,2,55
40143007314,Tract,2023,3,61
40143007314,Tract,2023,4,12
40143007402,Tract,2018,1,1
40143007402,Tract,2018,2,2
40143007402,Tract,2018,4,1
40143007402,Tract,2018,7,1
40143007402,Tract,2019,1,3
40143007402,Tract,2019,2,1
40143007402,Tract,2019,4,2
40143007402,Tract,2019,5,2
40143007402,Tract,2019,6,2
40143007402,Tract,2019,8,1
40143007402,Tract,2019,11,2
40143007402,Tract,2020,1,1
40143007402,Tract,2020,2,2
40143007402,Tract,2020,3,3
40143007402,Tract,2020,5,4
40143007402,Tract,2020,6,2
40143007402,Tract,2020,7,2
40143007402,Tract,2020,9,1
40143007402,Tract,2020,10,1
40143007402,Tract,2020,11,1
40143007402,Tract,2020,12,1
40143007402,Tract,2021,1,2
40143007402,Tract,2021,2,1
40143007402,Tract,2021,4,6
40143007402,Tract,2022,1,2
40143007402,Tract,2022,2,3
40143007402,Tract,2022,3,8
40143007402,Tract,2022,4,4
40143007402,Tract,2022,5,1
40143007402,Tract,2022,6,1
40143007402,Tract,2022,7,1
40143007402,Tract,2022,8,4
40143007402,Tract,2022,9,2
40143007402,Tract,2022,11,2
40143007402,Tract,2023,1,8
40143007402,Tract,2023,2,2
40143007402,Tract,2023,3,2
40143007402,Tract,2023,4,1
40143007408,Tract,2018,7,3
40143007408,Tract,2018,10,3
40143007408,Tract,2019,3,1
40143007408,Tract,2019,5,2
40143007408,Tract,2019,7,3
40143007408,Tract,2019,9,3
40143007408,Tract,2019,10,2
40143007408,Tract,2020,5,2
40143007408,Tract,2020,6,1
40143007408,Tract,2020,7,1
40143007408,Tract,2020,8,5
40143007408,Tract,2020,9,1
40143007408,Tract,2020,10,3
40143007408,Tract,2020,11,2
40143007408,Tract,2020,12,3
40143007408,Tract,2021,1,2
40143007408,Tract,2021,2,1
40143007408,Tract,2021,3,3
40143007408,Tract,2021,4,4
40143007408,Tract,2022,1,1
40143007408,Tract,2022,2,2
40143007408,Tract,2022,5,1
40143007408,Tract,2022,6,5
40143007408,Tract,2022,7,3
40143007408,Tract,2022,8,5
40143007408,Tract,2022,9,1
40143007408,Tract,2022,10,1
40143007408,Tract,2023,1,1
40143007408,Tract,2023,2,2
40143007408,Tract,2023,4,2
40143007409,Tract,2019,5,3
40143007409,Tract,2020,1,2
40143007409,Tract,2020,2,1
40143007409,Tract,2020,3,1
40143007409,Tract,2020,4,4
40143007409,Tract,2020,5,1
40143007409,Tract,2020,6,2
40143007409,Tract,2020,7,2
40143007409,Tract,2020,9,4
40143007409,Tract,2020,10,2
40143007409,Tract,2020,11,2
40143007409,Tract,2020,12,2
40143007409,Tract,2021,1,2
40143007409,Tract,2021,3,4
40143007409,Tract,2022,1,2
40143007409,Tract,2022,2,2
40143007409,Tract,2022,4,1
40143007409,Tract,2022,6,2
40143007409,Tract,2022,7,3
40143007409,Tract,2022,8,5
40143007409,Tract,2022,9,3
40143007409,Tract,2022,10,1
40143007409,Tract,2022,11,6
40143007409,Tract,2022,12,4
40143007409,Tract,2023,1,1
40143007409,Tract,2023,3,2
40143007410,Tract,2018,1,34
40143007410,Tract,2018,2,30
40143007410,Tract,2018,3,26
40143007410,Tract,2018,4,24
40143007410,Tract,2018,5,18
40143007410,Tract,2018,6,22
40143007410,Tract,2018,7,26
40143007410,Tract,2018,8,21
40143007410,Tract,2018,9,36
40143007410,Tract,2018,10,40
40143007410,Tract,2018,11,27
40143007410,Tract,2018,12,24
40143007410,Tract,2019,1,26
40143007410,Tract,2019,2,32
40143007410,Tract,2019,3,14
40143007410,Tract,2019,4,22
40143007410,Tract,2019,5,23
40143007410,Tract,2019,6,27
40143007410,Tract,2019,7,39
40143007410,Tract,2019,8,32
40143007410,Tract,2019,9,37
40143007410,Tract,2019,10,25
40143007410,Tract,2019,11,34
40143007410,Tract,2019,12,22
40143007410,Tract,2020,1,17
40143007410,Tract,2020,2,14
40143007410,Tract,2020,3,10
40143007410,Tract,2020,7,4
40143007410,Tract,2020,8,2
40143007410,Tract,2020,9,8
40143007410,Tract,2020,10,2
40143007410,Tract,2020,11,1
40143007410,Tract,2021,1,13
40143007410,Tract,2021,2,6
40143007410,Tract,2021,3,3
40143007410,Tract,2021,4,4
40143007410,Tract,2021,5,3
40143007410,Tract,2022,1,10
40143007410,Tract,2022,2,10
40143007410,Tract,2022,3,6
40143007410,Tract,2022,4,15
40143007410,Tract,2022,5,16
40143007410,Tract,2022,6,18
40143007410,Tract,2022,7,25
40143007410,Tract,2022,8,20
40143007410,Tract,2022,9,20
40143007410,Tract,2022,10,9
40143007410,Tract,2022,11,17
40143007410,Tract,2022,12,20
40143007410,Tract,2023,1,12
40143007410,Tract,2023,2,18
40143007410,Tract,2023,3,22
40143007410,Tract,2023,4,9
40143007411,Tract,2018,1,47
40143007411,Tract,2018,2,34
40143007411,Tract,2018,3,25
40143007411,Tract,2018,4,26
40143007411,Tract,2018,5,26
40143007411,Tract,2018,6,27
40143007411,Tract,2018,7,41
40143007411,Tract,2018,8,36
40143007411,Tract,2018,9,48
40143007411,Tract,2018,10,40
40143007411,Tract,2018,11,33
40143007411,Tract,2018,12,26
40143007411,Tract,2019,1,39
40143007411,Tract,2019,2,35
40143007411,Tract,2019,3,15
40143007411,Tract,2019,4,21
40143007411,Tract,2019,5,20
40143007411,Tract,2019,6,31
40143007411,Tract,2019,7,37
40143007411,Tract,2019,8,28
40143007411,Tract,2019,9,35
40143007411,Tract,2019,10,27
40143007411,Tract,2019,11,30
40143007411,Tract,2019,12,21
40143007411,Tract,2020,1,17
40143007411,Tract,2020,2,22
40143007411,Tract,2020,3,14
40143007411,Tract,2020,5,3
40143007411,Tract,2020,6,1
40143007411,Tract,2020,7,2
40143007411,Tract,2020,8,11
40143007411,Tract,2020,9,24
40143007411,Tract,2020,10,2
40143007411,Tract,2020,11,21
40143007411,Tract,2020,12,6
40143007411,Tract,2021,1,16
40143007411,Tract,2021,2,19
40143007411,Tract,2021,3,10
40143007411,Tract,2021,4,4
40143007411,Tract,2021,5,11
40143007411,Tract,2021,6,2
40143007411,Tract,2022,1,26
40143007411,Tract,2022,2,33
40143007411,Tract,2022,3,25
40143007411,Tract,2022,4,24
40143007411,Tract,2022,5,25
40143007411,Tract,2022,6,41
40143007411,Tract,2022,7,35
40143007411,Tract,2022,8,36
40143007411,Tract,2022,9,35
40143007411,Tract,2022,10,17
40143007411,Tract,2022,11,30
40143007411,Tract,2022,12,20
40143007411,Tract,2023,1,22
40143007411,Tract,2023,2,28
40143007411,Tract,2023,3,20
40143007411,Tract,2023,4,26
40143007412,Tract,2019,3,1
40143007412,Tract,2019,5,1
40143007412,Tract,2020,5,1
40143007412,Tract,2023,4,1
40143007413,Tract,2020,2,2
40143007413,Tract,2020,3,2
40143007413,Tract,2020,6,6
40143007413,Tract,2020,9,1
40143007413,Tract,2021,3,3
40143007413,Tract,2022,2,1
40143007413,Tract,2022,3,1
40143007413,Tract,2022,4,2
40143007413,Tract,2022,6,1
40143007413,Tract,2022,8,2
40143007413,Tract,2022,9,1
40143007413,Tract,2022,11,2
40143007413,Tract,2023,3,1
40143007414,Tract,2018,1,4
40143007414,Tract,2018,2,4
40143007414,Tract,2018,3,1
40143007414,Tract,2018,4,1
40143007414,Tract,2018,5,2
40143007414,Tract,2018,6,4
40143007414,Tract,2018,7,5
40143007414,Tract,2018,9,5
40143007414,Tract,2018,10,3
40143007414,Tract,2018,11,5
40143007414,Tract,2018,12,1
40143007414,Tract,2019,1,4
40143007414,Tract,2019,2,2
40143007414,Tract,2019,3,1
40143007414,Tract,2019,4,8
40143007414,Tract,2019,5,4
40143007414,Tract,2019,6,1
40143007414,Tract,2019,7,2
40143007414,Tract,2019,8,3
40143007414,Tract,2019,9,2
40143007414,Tract,2019,10,3
40143007414,Tract,2019,11,1
40143007414,Tract,2019,12,1
40143007414,Tract,2020,1,4
40143007414,Tract,2020,2,6
